"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v","gep08.u","gep08.v","gep09.u","gep09.v","gep10.u","gep10.v","gep11.u","gep11.v","gep12.u","gep12.v","gep13.u","gep13.v","gep14.u","gep14.v","gep15.u","gep15.v","gep16.u","gep16.v","gep17.u","gep17.v","gep18.u","gep18.v","gep19.u","gep19.v","gep20.u","gep20.v"
2020-04-21 18:00:00,0,2020-04-21 18:00:00,1.61858609099969,-1.35232101345936,1.25277527269208,-1.31210025392305,1.98496019795903,-0.895214794027055,2.08163084055067,-1.20375388785477,2.2169270684928,-1.60986334962999,1.51881003030853,-1.07155415903685,1.37378517081962,-1.56477823890566,1.29005233133444,-0.942513680905061,1.56386249057862,-1.43413781135959,1.16545773938457,-1.37795040209573,1.59465047530168,-1.30506087527138,1.78790811776725,-1.47823824617196,1.43536567638835,-1.28139905103664,2.28958765077968,-1.67600300875027,1.52077477924783,-1.44204400942809,0.739234991203368,-1.08915616323425,1.47276403491762,-1.68423890332762,2.01158648325357,-1.70785949500129,1.75545985515454,-1.49278287272731,1.22587690611664,-1.01093181632885,1.97189296379105,-1.50792868534292
2020-04-21 18:00:00,3,2020-04-21 21:00:00,1.59941596228413,-2.06227530825649,1.3247436587468,-2.06838672721697,2.01435368938529,-1.70308759660434,1.98856882253749,-1.9190440090792,1.93047856868199,-2.55402615848223,1.77714472487271,-2.08964938802181,1.46582968942243,-2.10486731471953,1.02210292120204,-1.83485305900086,1.51922638095448,-1.93049438713764,1.22816451755997,-1.74677698679117,1.52957343305718,-1.89231379942811,1.68466939555199,-2.22537666133543,1.29452439631891,-2.03853228010683,2.19415983472868,-2.50840980880175,1.4079039701919,-2.42384090551607,0.670166102525034,-1.87588558074649,1.84609122355313,-2.03581739675111,2.66579921559915,-2.62165553928515,1.89525994025831,-2.40176734023169,1.27832940281256,-1.73372395127172,2.18782927072416,-2.17896554072926
2020-04-21 18:00:00,6,2020-04-22 00:00:00,-0.594485260058313,-1.26796067796838,-0.849852081246738,-1.03511980611929,-0.330829298158181,-1.31663849720595,0.212133978857775,-1.04762708416829,-0.520243953304259,-1.99204084665829,-0.251476564909767,-1.10903470882985,-0.652326270458418,-0.955098769475217,-0.985385269903584,-0.946721800474287,-0.297530360784186,-0.960157071009947,-0.999630296327825,-1.08081905348051,-0.382465543700572,-1.13404126927328,-0.748751775268826,-1.53808332486091,-1.03917261090588,-1.27483473826161,0.120372419653525,-1.8650083425885,-0.716809148669924,-1.59152045947262,-1.51152469902371,-0.693369427619364,-0.288092534187722,-1.13746383826881,0.19804002300794,-2.018471814664,-0.544692060014332,-1.8664231675222,-0.59786158598694,-0.885770145227805,-0.352069253413967,-1.53858647172644
2020-04-21 18:00:00,9,2020-04-22 03:00:00,0.861877808441408,-0.948454604481918,0.124803929565847,-0.596519556224485,0.928268473578544,-1.00977081549413,1.60316537370623,-1.20484479789324,-0.195801624964208,-1.41725182266765,1.95888781210145,-0.880914395182962,1.28873286002854,-0.899210464889262,0.947603634992079,-0.674360775007506,1.50946622002615,-0.932232538443065,0.677970920421766,-0.648019351297878,1.25952143120387,-1.07962278455771,0.387675182205542,-0.99280247167653,0.214850638534083,-0.99699267875152,1.11789206024335,-1.58059723900972,0.801166746371651,-0.997764949267464,0.639902418695437,0.0162752015905352,1.24440386722996,-0.859768337447574,0.593443534186556,-1.78954072557042,0.203550730214864,-1.33878418829794,1.50854956424763,-0.758836825739006,0.284868062299775,-1.02294586219273
2020-04-21 18:00:00,12,2020-04-22 06:00:00,2.70812834209694,-2.74979275114538,2.16842723256744,-2.0438107986228,2.75183213607162,-2.8418067415122,2.8343629478476,-3.25946447192413,2.09176875947638,-2.1252666065338,3.34603437047902,-3.86754791999339,2.99205219388196,-3.0643088747453,2.7994830580399,-2.43069392068331,2.9786606006112,-3.3037970776011,2.73161137653531,-2.74708310829565,2.80457257905868,-3.02356203482786,2.33279760017179,-2.41981174609235,2.14044965697189,-2.29827476178469,2.57298416355722,-3.29821576276494,2.76724058958423,-2.57534038221005,2.87653653058192,-2.28486912375906,2.99772646278688,-2.87972313617981,2.32318662987254,-2.89685122043411,2.35284904512473,-2.79800183653313,3.13379535835064,-3.24582529616832,2.42783166625357,-2.24937558279942
2020-04-21 18:00:00,15,2020-04-22 09:00:00,1.68866542177046,-4.56472692306209,1.68552022959831,-4.00849245162149,1.54019181765054,-4.7062645429575,1.5536538508212,-4.5976935416789,1.58583726522062,-3.8802251894909,1.84661179164108,-5.30664035025681,1.63600910698605,-4.68761842868892,1.7353244485183,-4.51683132127927,1.85392141501585,-4.94881845007739,1.67333374811919,-4.90782827614103,1.72641641614867,-4.76151996878698,1.75533058009683,-3.95312535915553,1.39331044439236,-3.95922792473164,1.20783251022424,-4.39605620840655,1.54066629125043,-4.67887996842108,1.56162024895602,-4.676591566796,1.89898917014633,-4.55294593580503,1.38405788452119,-4.52958676298836,1.71537300983708,-4.38657442744317,1.8661093877789,-5.06463405092429,1.76397401383695,-3.91263435489612
2020-04-21 18:00:00,18,2020-04-22 12:00:00,-0.391224216187829,-4.74526357811167,-0.123131342041074,-4.67224173455802,-0.590405782502322,-4.70597807747237,-0.382976787697652,-4.74923206640597,0.0775610349792215,-4.29325839985185,-0.504082038043176,-5.28924233117692,-0.356164165850766,-4.8375239695771,-0.504020843356117,-4.79465802358162,-0.552694981543467,-4.98709972416736,-0.82348150777808,-4.96577426794231,-0.51922063866115,-4.8613026465416,-0.352787787543047,-4.5617812591584,-0.335717784341495,-4.44998132933346,-0.337401050783244,-4.50772604406396,-0.502228793912041,-4.85802400280833,-0.782957387163091,-4.71255051173013,-0.399631209527261,-4.58542799163844,-0.126597020885593,-4.54652569901886,-0.252380640208748,-4.90457684718496,-0.569426994409607,-5.25122991794172,0.0305526320523255,-4.46260168540552
2020-04-21 18:00:00,21,2020-04-22 15:00:00,-2.55348341047409,-4.17796438071237,-2.34834521544371,-4.34307218119301,-2.48863832551057,-4.4235015989369,-2.27341082994339,-4.37329468953166,-2.53788514563169,-3.60918684809786,-2.39023738385232,-4.89270069643269,-2.46778431118206,-4.39507862859472,-2.73697471712179,-4.07256419940909,-2.42520558743418,-4.72701504168413,-2.81466411122534,-4.78632920182996,-2.75383508911226,-3.78649917951934,-2.6789122512839,-3.74421666571351,-2.53450223015784,-3.6370912757468,-2.47084078399244,-3.96958802568195,-2.6205666963908,-3.95687298049791,-2.96958998075705,-4.01929022876589,-2.42485661684273,-4.10794456083108,-2.31319086782315,-4.71111516456538,-2.7284822661241,-4.21890489387449,-2.52237259596595,-4.62621738712429,-2.34099381167557,-4.33126858407698
2020-04-21 18:00:00,24,2020-04-22 18:00:00,-3.55401065265803,-3.29383561208372,-3.37583851274526,-3.52063478938713,-3.45207981749036,-3.76759519841116,-3.17181671014477,-3.30480381174886,-3.47080745933048,-2.84660223653074,-3.67541178928896,-3.72621084995816,-3.31478889292418,-3.40936710431732,-3.7313731847514,-3.41145823357847,-3.41756338399294,-3.79303158218607,-3.96677720893321,-3.31245898218327,-3.64382914105581,-2.56879792784634,-3.78772903976714,-2.35877596733425,-3.64902949001763,-2.9357508620771,-3.55221360646725,-2.69371224970609,-3.53664286629954,-2.88921677092178,-3.84343370322178,-3.13171497934538,-3.4003823228482,-2.91582303702021,-3.75253160133393,-3.43549849122827,-3.6867044665742,-2.95631676308546,-3.32438158376157,-3.70547096655357,-3.358351368716,-3.14126285808605
2020-04-21 18:00:00,27,2020-04-22 21:00:00,-5.06617445610635,-1.55819450018796,-5.03585571823631,-1.85313175556331,-5.17365118729547,-2.13546218134104,-4.83870510605401,-1.80763646580133,-5.03900459145868,-1.58841026297757,-5.23251841227525,-1.71196522859976,-4.95037411677709,-2.11508831219063,-5.25707948228194,-1.92698317488682,-5.06844041173439,-2.05955338266608,-5.28894855534663,-2.17209851833257,-4.88714537757733,-1.46541229056665,-5.16463939618847,-0.774893166698369,-5.06604068088859,-1.46655661325883,-5.03831149895328,-1.24450168646932,-5.11969385484466,-1.64050781413112,-4.98899607549006,-1.83522256116782,-4.98428141038433,-1.80002325134773,-5.26897648560893,-1.66823874486876,-5.0320495165971,-1.07760860371087,-4.66341904191552,-2.48193467222171,-5.05789050148791,-1.70032144009226
